student_id,week_of,sessions_attended,sessions_scheduled,attendance_rate,note
STU0048,01/16/2024,1.0,3.0,0.42,sick
STU0222,05 Sep 2023,2.0,3.0,97%,
STU0222,12 Sep 2023,2.0,2.0,62%,
STU0222,19 Sep 2023,2.0,3.0,57%,
STU0222,2023-09-26,2.0,2.0,0.65,
STU0222,10/03/2023,1.0,2.0,0.44,
STU0222,10 Oct 2023,,3.0,78%,
STU0222,10/17/2023,1.0,2.0,92%,
STU0222,"October 24, 2023",1.0,2.0,,
STU0222,10-31-2023,1.0,2.0,,
STU0222,"November 07, 2023",3.0,3.0,0.75,
STU0222,14 Nov 2023,0.0,2.0,,
STU0222,11/21/2023,3.0,3.0,43%,family emergency
STU0222,"November 28, 2023",3.0,2.0,0.69,
STU0222,12-05-2023,3.0,2.0,84%,
STU0222,12/12/2023,,2.0,,
STU0222,"December 19, 2023",2.0,2.0,,
STU0222,01-02-2024,3.0,3.0,75%,unexcused
STU0222,"January 09, 2024",,3.0,85%,
STU0222,"January 16, 2024",,3.0,,
STU0084,09-05-2023,0.0,2.0,,
STU0084,12 Sep 2023,2.0,3.0,64%,
STU0084,"September 26, 2023",3.0,2.0,59%,excused
STU0084,10/03/2023,1.0,2.0,69%,family emergency
STU0084,"October 10, 2023",3.0,3.0,,
STU0084,"October 17, 2023",3.0,,0.66,
STU0084,2023-10-24,0.0,2.0,96%,unexcused
STU0084,10/31/2023,1.0,3.0,0.97,
STU0084,"November 07, 2023",2.0,2.0,,excused
STU0084,"November 14, 2023",1.0,2.0,,
STU0084,21 Nov 2023,2.0,2.0,53%,
STU0084,"November 28, 2023",3.0,,,
STU0084,2023-12-05,2.0,3.0,,
STU0084,12/12/2023,0.0,2.0,0.43,
STU0084,"December 19, 2023",1.0,2.0,,sick
STU0084,26 Dec 2023,2.0,2.0,,
STU0084,01-02-2024,2.0,2.0,0.78,
STU0084,"January 09, 2024",,3.0,,
STU0182,09-05-2023,2.0,2.0,,unexcused
STU0182,09-19-2023,3.0,2.0,41%,
STU0182,26 Sep 2023,3.0,2.0,0.69,
STU0182,03 Oct 2023,1.0,2.0,0.6,
STU0182,2023-10-10,,3.0,0.87,
STU0182,10/17/2023,,2.0,48%,
STU0182,10/24/2023,0.0,,,
STU0182,31 Oct 2023,0.0,3.0,0.52,
STU0182,07 Nov 2023,2.0,3.0,,
STU0182,"November 21, 2023",2.0,2.0,93%,excused
STU0182,11-28-2023,1.0,3.0,0.46,
STU0182,12-05-2023,0.0,2.0,0.85,
STU0182,"December 12, 2023",2.0,,93%,family emergency
STU0182,19 Dec 2023,3.0,3.0,82%,
STU0182,26 Dec 2023,3.0,3.0,0.43,
STU0182,2024-01-02,3.0,3.0,94%,
STU0182,01-09-2024,3.0,2.0,0.83,
STU0182,2024-01-16,,2.0,46%,
STU0285,09/05/2023,2.0,2.0,,
STU0285,2023-09-12,3.0,2.0,,
STU0285,09-19-2023,3.0,3.0,95%,
STU0285,2023-09-26,3.0,3.0,0.75,
STU0285,10-03-2023,1.0,2.0,56%,
STU0285,10-10-2023,0.0,2.0,,excused
STU0285,2023-10-17,,3.0,59%,
STU0285,10/24/2023,,3.0,,
STU0285,10-31-2023,3.0,3.0,0.98,
STU0285,2023-11-14,0.0,,0.62,sick
STU0285,"November 21, 2023",,3.0,74%,
STU0285,28 Nov 2023,1.0,3.0,0.91,unexcused
STU0285,2023-12-05,3.0,3.0,0.91,
STU0285,"December 12, 2023",0.0,2.0,64%,
STU0285,19 Dec 2023,0.0,2.0,0.77,
STU0285,02 Jan 2024,1.0,2.0,0.67,unexcused
STU0285,01-09-2024,0.0,2.0,0.79,
STU0285,01/16/2024,2.0,2.0,98%,
STU0178,09-05-2023,1.0,3.0,,
STU0178,"September 12, 2023",3.0,,,
STU0178,19 Sep 2023,2.0,,0.79,
STU0178,"September 26, 2023",0.0,3.0,,
STU0178,10/03/2023,,3.0,,
STU0178,10 Oct 2023,1.0,3.0,,
STU0178,10-17-2023,3.0,3.0,65%,
STU0178,"October 24, 2023",2.0,2.0,66%,
STU0178,2023-10-31,0.0,2.0,,
STU0178,11-07-2023,,3.0,90%,sick
STU0178,"November 14, 2023",1.0,2.0,49%,
STU0178,11-21-2023,1.0,3.0,44%,sick
STU0178,2023-11-28,3.0,2.0,46%,
STU0178,"December 05, 2023",0.0,,0.53,excused
STU0178,12-12-2023,,2.0,,
STU0178,2023-12-19,2.0,2.0,48%,
STU0178,12-26-2023,1.0,2.0,0.42,
STU0178,02 Jan 2024,0.0,2.0,,
STU0178,01/09/2024,1.0,3.0,57%,
STU0178,"January 16, 2024",,3.0,0.74,
STU0207,09-05-2023,1.0,3.0,,unexcused
STU0207,09-12-2023,0.0,,,
STU0207,09-19-2023,0.0,3.0,,
STU0207,2023-09-26,0.0,3.0,83%,
STU0207,2023-10-03,,,71%,family emergency
STU0207,10 Oct 2023,1.0,2.0,,
STU0207,17 Oct 2023,3.0,3.0,,
STU0207,31 Oct 2023,2.0,2.0,93%,
STU0207,11-07-2023,,3.0,0.7,
STU0207,11/14/2023,3.0,,,
STU0207,11/21/2023,2.0,3.0,0.94,sick
STU0207,2023-11-28,1.0,,0.48,
STU0207,"December 12, 2023",0.0,3.0,0.58,
STU0207,12-19-2023,3.0,2.0,0.81,
STU0207,26 Dec 2023,2.0,3.0,,
STU0207,02 Jan 2024,0.0,2.0,45%,
STU0207,01/09/2024,3.0,3.0,90%,
STU0207,"January 16, 2024",0.0,3.0,0.86,unexcused
STU0088,"September 05, 2023",,2.0,,
STU0088,2023-09-12,2.0,2.0,0.79,
STU0088,09/19/2023,1.0,,,family emergency
STU0088,09/26/2023,2.0,2.0,47%,
STU0088,10/03/2023,2.0,3.0,0.86,
STU0088,2023-10-10,3.0,3.0,84%,
STU0088,10-17-2023,2.0,2.0,0.9,
STU0088,2023-10-24,,3.0,,
STU0088,31 Oct 2023,1.0,3.0,,unexcused
STU0088,11-07-2023,2.0,3.0,85%,
STU0088,11-14-2023,1.0,2.0,,
STU0088,2023-11-28,1.0,2.0,59%,
STU0088,05 Dec 2023,,3.0,0.7,
STU0088,2023-12-12,2.0,3.0,99%,unexcused
STU0088,19 Dec 2023,2.0,3.0,,
STU0088,12-26-2023,3.0,2.0,,
STU0088,01/02/2024,3.0,2.0,0.9,
STU0088,"January 09, 2024",,3.0,0.91,
STU0088,16 Jan 2024,0.0,3.0,0.6,
STU0147,09/05/2023,3.0,,0.87,
STU0147,09-12-2023,1.0,2.0,100%,excused
STU0147,2023-09-19,3.0,,0.82,
STU0147,2023-09-26,0.0,2.0,,unexcused
STU0147,10-03-2023,2.0,2.0,0.48,
STU0147,2023-10-10,1.0,2.0,,
STU0147,"October 17, 2023",3.0,3.0,,
STU0147,24 Oct 2023,3.0,2.0,,
STU0147,31 Oct 2023,,3.0,64%,
STU0147,2023-11-07,3.0,3.0,,
STU0147,"November 14, 2023",3.0,2.0,,
STU0147,11/21/2023,0.0,2.0,0.73,
STU0147,11/28/2023,0.0,2.0,,excused
STU0147,12/05/2023,,2.0,0.93,sick
STU0147,2023-12-12,,3.0,0.99,
STU0147,12-19-2023,0.0,3.0,0.54,
STU0147,12-26-2023,,3.0,,
STU0147,01-02-2024,1.0,2.0,,
STU0147,01-09-2024,3.0,3.0,0.46,
STU0147,2024-01-16,1.0,2.0,,
STU0103,09-05-2023,0.0,,0.63,
STU0103,"September 12, 2023",3.0,,,
STU0103,09/19/2023,0.0,3.0,46%,
STU0103,"September 26, 2023",2.0,3.0,,
STU0103,03 Oct 2023,0.0,,,unexcused
STU0103,"October 10, 2023",0.0,2.0,0.53,
STU0103,2023-10-17,2.0,2.0,,
STU0103,10-24-2023,3.0,2.0,77%,
STU0103,10-31-2023,,,0.62,
STU0103,07 Nov 2023,,2.0,,
STU0103,11-14-2023,1.0,2.0,,
STU0103,"November 21, 2023",0.0,3.0,57%,
STU0103,11-28-2023,3.0,,76%,
STU0103,"December 05, 2023",0.0,3.0,0.95,
STU0103,"December 12, 2023",,2.0,,unexcused
STU0103,"December 19, 2023",2.0,2.0,,
STU0103,26 Dec 2023,0.0,3.0,0.45,
STU0103,01-02-2024,0.0,3.0,46%,excused
STU0103,01/09/2024,0.0,,,
STU0103,01-16-2024,3.0,2.0,51%,
STU0114,2023-09-05,,2.0,,
STU0114,12 Sep 2023,0.0,2.0,53%,
STU0114,19 Sep 2023,2.0,2.0,0.4,
STU0114,2023-09-26,0.0,2.0,95%,sick
STU0114,"October 03, 2023",,,,
STU0114,"October 10, 2023",0.0,2.0,,
STU0114,2023-10-17,0.0,2.0,,
STU0114,24 Oct 2023,0.0,2.0,0.67,
STU0114,31 Oct 2023,2.0,2.0,62%,
STU0114,"November 07, 2023",0.0,,0.48,
STU0114,21 Nov 2023,2.0,2.0,,
STU0114,"November 28, 2023",3.0,3.0,,
STU0114,05 Dec 2023,2.0,2.0,0.5,
STU0114,12-12-2023,1.0,2.0,,
STU0114,19 Dec 2023,1.0,3.0,,
STU0114,"December 26, 2023",0.0,3.0,,unexcused
STU0114,2024-01-02,0.0,3.0,,family emergency
STU0114,2024-01-09,3.0,2.0,,
STU0114,"January 16, 2024",2.0,,,
STU0092,05 Sep 2023,1.0,3.0,,
STU0092,"September 12, 2023",2.0,2.0,,family emergency
STU0092,19 Sep 2023,,3.0,71%,
STU0092,09-26-2023,1.0,2.0,,
STU0092,03 Oct 2023,0.0,3.0,0.8,
STU0092,10/10/2023,1.0,3.0,,
STU0092,10/17/2023,1.0,3.0,,
STU0092,24 Oct 2023,2.0,3.0,,
STU0092,10-31-2023,0.0,2.0,55%,
STU0092,"November 07, 2023",,3.0,0.8,
STU0092,14 Nov 2023,1.0,2.0,,
STU0092,11/21/2023,3.0,2.0,1.0,family emergency
STU0092,11/28/2023,3.0,3.0,,
STU0092,12-05-2023,1.0,3.0,92%,
STU0092,2023-12-12,3.0,3.0,65%,
STU0092,12-19-2023,0.0,2.0,,
STU0092,26 Dec 2023,3.0,2.0,93%,
STU0092,01-02-2024,1.0,,,
STU0092,01-09-2024,0.0,3.0,63%,
STU0092,16 Jan 2024,3.0,2.0,,
STU0120,2023-09-05,0.0,2.0,,
STU0120,"September 12, 2023",2.0,3.0,,
STU0120,"September 19, 2023",1.0,2.0,1.0,
STU0120,09-26-2023,1.0,2.0,73%,
STU0120,10-03-2023,2.0,3.0,0.46,
STU0120,10 Oct 2023,2.0,2.0,0.63,
STU0120,17 Oct 2023,1.0,3.0,,
STU0120,10-24-2023,2.0,3.0,0.98,
STU0120,2023-10-31,1.0,2.0,,
STU0120,2023-11-14,2.0,2.0,0.7,
STU0120,2023-11-21,3.0,2.0,,
STU0120,"November 28, 2023",0.0,2.0,0.98,sick
STU0120,12-05-2023,1.0,3.0,59%,
STU0120,12/12/2023,1.0,2.0,62%,
STU0120,12/19/2023,0.0,3.0,,
STU0120,"December 26, 2023",1.0,,,sick
STU0120,"January 02, 2024",1.0,2.0,0.41,unexcused
STU0120,09 Jan 2024,0.0,3.0,,
STU0120,01/16/2024,2.0,3.0,70%,
